,Area,Item,Year,Value
902508,Kenya,Apples,2017,300.0
902509,Kenya,Apples,2018,426.0
902510,Kenya,Apples,2019,702.0
902678,Kenya,Apricots,2010,75.0
902679,Kenya,Apricots,2011,73.0
902680,Kenya,Apricots,2012,70.0
902681,Kenya,Apricots,2013,70.0
902682,Kenya,Apricots,2014,74.0
902683,Kenya,Apricots,2015,80.0
902684,Kenya,Apricots,2016,79.0
902685,Kenya,Apricots,2017,80.0
902686,Kenya,Apricots,2018,81.0
902687,Kenya,Apricots,2019,82.0
903370,Kenya,Bananas,2010,1583143.0
903371,Kenya,Bananas,2011,1226171.0
903372,Kenya,Bananas,2012,1207841.0
903373,Kenya,Bananas,2013,1374516.0
903374,Kenya,Bananas,2014,1644634.0
903375,Kenya,Bananas,2015,1290150.0
903376,Kenya,Bananas,2016,1288588.0
903377,Kenya,Bananas,2017,1434162.0
903378,Kenya,Bananas,2018,1414176.0
903379,Kenya,Bananas,2019,1715770.0
903547,Kenya,Barley,2010,64219.0
903548,Kenya,Barley,2011,65235.0
903549,Kenya,Barley,2012,72726.0
903550,Kenya,Barley,2013,57671.0
903551,Kenya,Barley,2014,65402.0
903552,Kenya,Barley,2015,51396.0
903553,Kenya,Barley,2016,62000.0
903554,Kenya,Barley,2017,77000.0
903555,Kenya,Barley,2018,78267.0
903556,Kenya,Barley,2019,85781.0
905165,Kenya,Chick peas,2010,1942.0
905166,Kenya,Chick peas,2011,1911.0
905167,Kenya,Chick peas,2012,1881.0
905168,Kenya,Chick peas,2013,1851.0
905169,Kenya,Chick peas,2014,1430.0
905170,Kenya,Chick peas,2015,1318.0
905171,Kenya,Chick peas,2016,1385.0
905172,Kenya,Chick peas,2017,1359.0
905173,Kenya,Chick peas,2018,1333.0
905174,Kenya,Chick peas,2019,1306.0
905830,Kenya,Coconuts,2010,74613.0
905831,Kenya,Coconuts,2011,87497.0
905832,Kenya,Coconuts,2012,120068.0
905833,Kenya,Coconuts,2013,64079.0
905834,Kenya,Coconuts,2014,63958.0
905835,Kenya,Coconuts,2015,99341.0
905836,Kenya,Coconuts,2016,115228.0
905837,Kenya,Coconuts,2017,92313.0
905838,Kenya,Coconuts,2018,105362.0
905839,Kenya,Coconuts,2019,109889.0
906007,Kenya,"Coffee, green",2010,42000.0
906008,Kenya,"Coffee, green",2011,36300.0
906009,Kenya,"Coffee, green",2012,49000.0
906010,Kenya,"Coffee, green",2013,39800.0
906011,Kenya,"Coffee, green",2014,49500.0
906012,Kenya,"Coffee, green",2015,42000.0
906013,Kenya,"Coffee, green",2016,46100.0
906014,Kenya,"Coffee, green",2017,38620.0
906015,Kenya,"Coffee, green",2018,41375.0
906016,Kenya,"Coffee, green",2019,44500.0
908110,Kenya,Lentils,2010,2200.0
908111,Kenya,Lentils,2011,2300.0
908112,Kenya,Lentils,2012,4000.0
908113,Kenya,Lentils,2013,4100.0
908114,Kenya,Lentils,2014,3130.0
908115,Kenya,Lentils,2015,2410.0
908116,Kenya,Lentils,2016,1550.0
908117,Kenya,Lentils,2017,1700.0
908118,Kenya,Lentils,2018,1488.0
908119,Kenya,Lentils,2019,1616.0
908611,Kenya,Maize,2010,3464541.0
908612,Kenya,Maize,2011,3376862.0
908613,Kenya,Maize,2012,3749880.0
908614,Kenya,Maize,2013,3592688.0
908615,Kenya,Maize,2014,3513171.0
908616,Kenya,Maize,2015,3825000.0
908617,Kenya,Maize,2016,3339000.0
908618,Kenya,Maize,2017,3186000.0
908619,Kenya,Maize,2018,4013777.0
908620,Kenya,Maize,2019,3897000.0
908788,Kenya,"Mangoes, mangosteens, guavas",2010,553710.0
908789,Kenya,"Mangoes, mangosteens, guavas",2011,452944.0
908790,Kenya,"Mangoes, mangosteens, guavas",2012,520432.0
908791,Kenya,"Mangoes, mangosteens, guavas",2013,581290.0
908792,Kenya,"Mangoes, mangosteens, guavas",2014,757310.0
908793,Kenya,"Mangoes, mangosteens, guavas",2015,682779.0
908794,Kenya,"Mangoes, mangosteens, guavas",2016,801653.0
908795,Kenya,"Mangoes, mangosteens, guavas",2017,564010.0
908796,Kenya,"Mangoes, mangosteens, guavas",2018,676377.0
908797,Kenya,"Mangoes, mangosteens, guavas",2019,867951.0
909009,Kenya,Millet,2010,53881.0
909010,Kenya,Millet,2011,73396.0
909011,Kenya,Millet,2012,138204.0
909012,Kenya,Millet,2013,138829.0
909013,Kenya,Millet,2014,126000.0
909014,Kenya,Millet,2015,99000.0
909015,Kenya,Millet,2016,54000.0
909016,Kenya,Millet,2017,54000.0
909017,Kenya,Millet,2018,72000.0
909018,Kenya,Millet,2019,135000.0
909577,Kenya,Oats,2010,3200.0
909578,Kenya,Oats,2011,3500.0
909579,Kenya,Oats,2012,4000.0
909580,Kenya,Oats,2013,4000.0
909581,Kenya,Oats,2014,3824.0
909582,Kenya,Oats,2015,3614.0
909583,Kenya,Oats,2016,3620.0
909584,Kenya,Oats,2017,3613.0
909585,Kenya,Oats,2018,3607.0
909586,Kenya,Oats,2019,3601.0
909754,Kenya,Oilseeds nes,2010,35483.0
909755,Kenya,Oilseeds nes,2011,36000.0
909756,Kenya,Oilseeds nes,2012,37000.0
909757,Kenya,Oilseeds nes,2013,37200.0
909758,Kenya,Oilseeds nes,2014,37425.0
909759,Kenya,Oilseeds nes,2015,37707.0
909760,Kenya,Oilseeds nes,2016,37799.0
909761,Kenya,Oilseeds nes,2017,38002.0
909762,Kenya,Oilseeds nes,2018,38202.0
909763,Kenya,Oilseeds nes,2019,38401.0
910254,Kenya,Oranges,2010,107735.0
910255,Kenya,Oranges,2011,65511.0
910256,Kenya,Oranges,2012,61030.0
910257,Kenya,Oranges,2013,99432.0
910258,Kenya,Oranges,2014,135263.0
910259,Kenya,Oranges,2015,107121.0
910260,Kenya,Oranges,2016,85233.0
910261,Kenya,Oranges,2017,72437.0
910262,Kenya,Oranges,2018,71617.0
910263,Kenya,Oranges,2019,69733.0
910431,Kenya,Papayas,2010,98144.0
910432,Kenya,Papayas,2011,101345.0
910433,Kenya,Papayas,2012,133515.0
910434,Kenya,Papayas,2013,132610.0
910435,Kenya,Papayas,2014,125141.0
910436,Kenya,Papayas,2015,121290.0
910437,Kenya,Papayas,2016,122458.0
910438,Kenya,Papayas,2017,112932.0
910439,Kenya,Papayas,2018,134436.0
910440,Kenya,Papayas,2019,140365.0
911141,Kenya,Pigeon peas,2010,103324.0
911142,Kenya,Pigeon peas,2011,84313.0
911143,Kenya,Pigeon peas,2012,167623.0
911144,Kenya,Pigeon peas,2013,165636.0
911145,Kenya,Pigeon peas,2014,274523.0
911146,Kenya,Pigeon peas,2015,215237.0
911147,Kenya,Pigeon peas,2016,148400.0
911148,Kenya,Pigeon peas,2017,73183.0
911149,Kenya,Pigeon peas,2018,85684.0
911150,Kenya,Pigeon peas,2019,87912.0
911818,Kenya,Potatoes,2010,2725936.0
911819,Kenya,Potatoes,2011,2365263.0
911820,Kenya,Potatoes,2012,2915067.0
911821,Kenya,Potatoes,2013,2192885.0
911822,Kenya,Potatoes,2014,1626027.0
911823,Kenya,Potatoes,2015,1963495.0
911824,Kenya,Potatoes,2016,1335883.0
911825,Kenya,Potatoes,2017,1519870.0
911826,Kenya,Potatoes,2018,1870375.0
911827,Kenya,Potatoes,2019,2000000.0
912349,Kenya,"Rice, paddy",2010,85536.0
912350,Kenya,"Rice, paddy",2011,111229.0
912351,Kenya,"Rice, paddy",2012,138204.0
912352,Kenya,"Rice, paddy",2013,125256.0
912353,Kenya,"Rice, paddy",2014,112263.0
912354,Kenya,"Rice, paddy",2015,116473.0
912355,Kenya,"Rice, paddy",2016,101510.0
912356,Kenya,"Rice, paddy",2017,81198.0
912357,Kenya,"Rice, paddy",2018,112605.0
912358,Kenya,"Rice, paddy",2019,160584.0
912408,Kenya,"Rice, paddy (rice milled equivalent)",2010,57053.0
912409,Kenya,"Rice, paddy (rice milled equivalent)",2011,74190.0
912410,Kenya,"Rice, paddy (rice milled equivalent)",2012,92182.0
912411,Kenya,"Rice, paddy (rice milled equivalent)",2013,83546.0
912412,Kenya,"Rice, paddy (rice milled equivalent)",2014,74879.0
912413,Kenya,"Rice, paddy (rice milled equivalent)",2015,77687.0
912414,Kenya,"Rice, paddy (rice milled equivalent)",2016,67707.0
912415,Kenya,"Rice, paddy (rice milled equivalent)",2017,54159.0
912416,Kenya,"Rice, paddy (rice milled equivalent)",2018,75108.0
912417,Kenya,"Rice, paddy (rice milled equivalent)",2019,107110.0
912762,Kenya,Seed cotton,2010,11822.0
912763,Kenya,Seed cotton,2011,22104.0
912764,Kenya,Seed cotton,2012,11772.0
912765,Kenya,Seed cotton,2013,12873.0
912766,Kenya,Seed cotton,2014,13472.0
912767,Kenya,Seed cotton,2015,15726.0
912768,Kenya,Seed cotton,2016,15800.0
912769,Kenya,Seed cotton,2017,14500.0
912770,Kenya,Seed cotton,2018,5923.0
912771,Kenya,Seed cotton,2019,6077.0
913441,Kenya,Soybeans,2010,1540.0
913442,Kenya,Soybeans,2011,2181.0
913443,Kenya,Soybeans,2012,2866.0
913444,Kenya,Soybeans,2013,2498.0
913445,Kenya,Soybeans,2014,2368.0
913446,Kenya,Soybeans,2015,2603.0
913447,Kenya,Soybeans,2016,2007.0
913448,Kenya,Soybeans,2017,2518.0
913449,Kenya,Soybeans,2018,2398.0
913450,Kenya,Soybeans,2019,2396.0
914087,Kenya,Sugar cane,2010,5709586.0
914088,Kenya,Sugar cane,2011,5307341.0
914089,Kenya,Sugar cane,2012,5823964.0
914090,Kenya,Sugar cane,2013,6673725.0
914091,Kenya,Sugar cane,2014,6409929.0
914092,Kenya,Sugar cane,2015,7164790.0
914093,Kenya,Sugar cane,2016,7094619.0
914094,Kenya,Sugar cane,2017,4751605.0
914095,Kenya,Sugar cane,2018,5262157.0
914096,Kenya,Sugar cane,2019,4606100.0
914745,Kenya,Tea,2010,399006.0
914746,Kenya,Tea,2011,377912.0
914747,Kenya,Tea,2012,369400.0
914748,Kenya,Tea,2013,432400.0
914749,Kenya,Tea,2014,445105.0
914750,Kenya,Tea,2015,399100.0
914751,Kenya,Tea,2016,473000.0
914752,Kenya,Tea,2017,439857.0
914753,Kenya,Tea,2018,492990.0
914754,Kenya,Tea,2019,458850.0
914922,Kenya,"Tobacco, unmanufactured",2010,14156.0
914923,Kenya,"Tobacco, unmanufactured",2011,15345.0
914924,Kenya,"Tobacco, unmanufactured",2012,11756.0
914925,Kenya,"Tobacco, unmanufactured",2013,10538.0
914926,Kenya,"Tobacco, unmanufactured",2014,10767.0
914927,Kenya,"Tobacco, unmanufactured",2015,10914.0
914928,Kenya,"Tobacco, unmanufactured",2016,9920.0
914929,Kenya,"Tobacco, unmanufactured",2017,9415.0
914930,Kenya,"Tobacco, unmanufactured",2018,8959.0
914931,Kenya,"Tobacco, unmanufactured",2019,8536.0
915725,Kenya,Watermelons,2010,57400.0
915726,Kenya,Watermelons,2011,79534.0
915727,Kenya,Watermelons,2012,106657.0
915728,Kenya,Watermelons,2013,108631.0
915729,Kenya,Watermelons,2014,117911.0
915730,Kenya,Watermelons,2015,194343.0
915731,Kenya,Watermelons,2016,173697.0
915732,Kenya,Watermelons,2017,129155.0
915733,Kenya,Watermelons,2018,188793.0
915734,Kenya,Watermelons,2019,242547.0
915902,Kenya,Wheat,2010,511994.0
915903,Kenya,Wheat,2011,268482.0
915904,Kenya,Wheat,2012,441944.0
915905,Kenya,Wheat,2013,449641.0
915906,Kenya,Wheat,2014,228900.0
915907,Kenya,Wheat,2015,238600.0
915908,Kenya,Wheat,2016,214700.0
915909,Kenya,Wheat,2017,165200.0
915910,Kenya,Wheat,2018,336600.0
915911,Kenya,Wheat,2019,366200.0
1059610,Mexico,Apples,2010,584655.0
1059611,Mexico,Apples,2011,630533.0
1059612,Mexico,Apples,2012,375045.0
1059613,Mexico,Apples,2013,858608.0
1059614,Mexico,Apples,2014,716865.0
1059615,Mexico,Apples,2015,750325.0
1059616,Mexico,Apples,2016,716931.0
1059617,Mexico,Apples,2017,714149.0
1059618,Mexico,Apples,2018,659692.0
1059619,Mexico,Apples,2019,761483.0
1059787,Mexico,Apricots,2010,1291.0
1059788,Mexico,Apricots,2011,863.0
1059789,Mexico,Apricots,2012,1130.0
1059790,Mexico,Apricots,2013,996.0
1059791,Mexico,Apricots,2014,922.0
1059792,Mexico,Apricots,2015,1087.0
1059793,Mexico,Apricots,2016,848.0
1059794,Mexico,Apricots,2017,833.0
1059795,Mexico,Apricots,2018,980.0
1059796,Mexico,Apricots,2019,967.0
1060435,Mexico,Bananas,2010,2103361.0
1060436,Mexico,Bananas,2011,2138687.0
1060437,Mexico,Bananas,2012,2203861.0
1060438,Mexico,Bananas,2013,2127772.0
1060439,Mexico,Bananas,2014,2150520.0
1060440,Mexico,Bananas,2015,2262028.0
1060441,Mexico,Bananas,2016,2384778.0
1060442,Mexico,Bananas,2017,2383905.0
1060443,Mexico,Bananas,2018,2228387.0
1060444,Mexico,Bananas,2019,2227173.0
1060612,Mexico,Barley,2010,672367.0
1060613,Mexico,Barley,2011,487448.0
1060614,Mexico,Barley,2012,1031533.0
1060615,Mexico,Barley,2013,594437.0
1060616,Mexico,Barley,2014,845707.0
1060617,Mexico,Barley,2015,734832.0
1060618,Mexico,Barley,2016,978349.0
1060619,Mexico,Barley,2017,1008158.0
1060620,Mexico,Barley,2018,1008642.0
1060621,Mexico,Barley,2019,964083.0
1063198,Mexico,Chick peas,2010,131895.0
1063199,Mexico,Chick peas,2011,72143.0
1063200,Mexico,Chick peas,2012,271894.0
1063201,Mexico,Chick peas,2013,209941.0
1063202,Mexico,Chick peas,2014,171665.0
1063203,Mexico,Chick peas,2015,137809.0
1063204,Mexico,Chick peas,2016,121567.0
1063205,Mexico,Chick peas,2017,188939.0
1063206,Mexico,Chick peas,2018,351796.0
1063207,Mexico,Chick peas,2019,202846.0
1063964,Mexico,Coconuts,2010,1131618.0
1063965,Mexico,Coconuts,2011,1108000.0
1063966,Mexico,Coconuts,2012,1117760.0
1063967,Mexico,Coconuts,2013,1170988.0
1063968,Mexico,Coconuts,2014,1192719.0
1063969,Mexico,Coconuts,2015,1197000.0
1063970,Mexico,Coconuts,2016,1272500.0
1063971,Mexico,Coconuts,2017,1323400.0
1063972,Mexico,Coconuts,2018,1341900.0
1063973,Mexico,Coconuts,2019,1287957.0
1064141,Mexico,"Coffee, green",2010,245271.0
1064142,Mexico,"Coffee, green",2011,237056.0
1064143,Mexico,"Coffee, green",2012,246121.0
1064144,Mexico,"Coffee, green",2013,231596.0
1064145,Mexico,"Coffee, green",2014,214667.0
1064146,Mexico,"Coffee, green",2015,188934.0
1064147,Mexico,"Coffee, green",2016,151714.0
1064148,Mexico,"Coffee, green",2017,153777.0
1064149,Mexico,"Coffee, green",2018,158308.0
1064150,Mexico,"Coffee, green",2019,165712.0
1065988,Mexico,Grapes,2010,307147.0
1065989,Mexico,Grapes,2011,281145.0
1065990,Mexico,Grapes,2012,375298.0
1065991,Mexico,Grapes,2013,350421.0
1065992,Mexico,Grapes,2014,335739.0
1065993,Mexico,Grapes,2015,369951.0
1065994,Mexico,Grapes,2016,336975.0
1065995,Mexico,Grapes,2017,404585.0
1065996,Mexico,Grapes,2018,430658.0
1065997,Mexico,Grapes,2019,472708.0
1066859,Mexico,Lentils,2010,2712.0
1066860,Mexico,Lentils,2011,8224.0
1066861,Mexico,Lentils,2012,5157.0
1066862,Mexico,Lentils,2013,1566.0
1066863,Mexico,Lentils,2014,8556.0
1066864,Mexico,Lentils,2015,4298.0
1066865,Mexico,Lentils,2016,2110.0
1066866,Mexico,Lentils,2017,8931.0
1066867,Mexico,Lentils,2018,8961.0
1066868,Mexico,Lentils,2019,9469.0
1067390,Mexico,Maize,2010,23301879.0
1067391,Mexico,Maize,2011,17635417.0
1067392,Mexico,Maize,2012,22069254.0
1067393,Mexico,Maize,2013,22663953.0
1067394,Mexico,Maize,2014,23273257.0
1067395,Mexico,Maize,2015,24694046.0
1067396,Mexico,Maize,2016,28250160.0
1067397,Mexico,Maize,2017,27763203.0
1067398,Mexico,Maize,2018,27169400.0
1067399,Mexico,Maize,2019,27228242.0
1067548,Mexico,"Maize, green",2010,627092.0
1067549,Mexico,"Maize, green",2011,672311.0
1067550,Mexico,"Maize, green",2012,765545.0
1067551,Mexico,"Maize, green",2013,756838.0
1067552,Mexico,"Maize, green",2014,811049.0
1067553,Mexico,"Maize, green",2015,853298.0
1067554,Mexico,"Maize, green",2016,898793.0
1067555,Mexico,"Maize, green",2017,999105.0
1067556,Mexico,"Maize, green",2018,1058980.0
1067557,Mexico,"Maize, green",2019,971444.0
1067725,Mexico,"Mangoes, mangosteens, guavas",2010,1632649.0
1067726,Mexico,"Mangoes, mangosteens, guavas",2011,1827314.0
1067727,Mexico,"Mangoes, mangosteens, guavas",2012,1760588.0
1067728,Mexico,"Mangoes, mangosteens, guavas",2013,1901871.0
1067729,Mexico,"Mangoes, mangosteens, guavas",2014,1754609.0
1067730,Mexico,"Mangoes, mangosteens, guavas",2015,2069959.0
1067731,Mexico,"Mangoes, mangosteens, guavas",2016,2197313.0
1067732,Mexico,"Mangoes, mangosteens, guavas",2017,2283192.0
1067733,Mexico,"Mangoes, mangosteens, guavas",2018,2178927.0
1067734,Mexico,"Mangoes, mangosteens, guavas",2019,2396675.0
1068150,Mexico,Millet,2010,700.0
1068151,Mexico,Millet,2011,750.0
1068152,Mexico,Millet,2012,800.0
1068153,Mexico,Millet,2013,853.0
1068154,Mexico,Millet,2014,325.0
1068155,Mexico,Millet,2015,13.0
1068156,Mexico,Millet,2016,33.0
1068157,Mexico,Millet,2017,0.0
1068158,Mexico,Millet,2018,221.0
1068159,Mexico,Millet,2019,276.0
1068611,Mexico,Oats,2010,111126.0
1068612,Mexico,Oats,2011,50582.0
1068613,Mexico,Oats,2012,84404.0
1068614,Mexico,Oats,2013,91049.0
1068615,Mexico,Oats,2014,93021.0
1068616,Mexico,Oats,2015,84789.0
1068617,Mexico,Oats,2016,71152.0
1068618,Mexico,Oats,2017,72092.0
1068619,Mexico,Oats,2018,99305.0
1068620,Mexico,Oats,2019,100672.0
1069644,Mexico,Oranges,2010,4051631.0
1069645,Mexico,Oranges,2011,4079678.0
1069646,Mexico,Oranges,2012,3666790.0
1069647,Mexico,Oranges,2013,4409968.0
1069648,Mexico,Oranges,2014,4533428.0
1069649,Mexico,Oranges,2015,4515520.0
1069650,Mexico,Oranges,2016,4603253.0
1069651,Mexico,Oranges,2017,4629758.0
1069652,Mexico,Oranges,2018,4737990.0
1069653,Mexico,Oranges,2019,4736715.0
1069821,Mexico,Papayas,2010,616215.0
1069822,Mexico,Papayas,2011,634369.0
1069823,Mexico,Papayas,2012,712917.0
1069824,Mexico,Papayas,2013,764514.0
1069825,Mexico,Papayas,2014,836370.0
1069826,Mexico,Papayas,2015,883593.0
1069827,Mexico,Papayas,2016,951922.0
1069828,Mexico,Papayas,2017,961768.0
1069829,Mexico,Papayas,2018,1039820.0
1069830,Mexico,Papayas,2019,1083133.0
1071558,Mexico,Potatoes,2010,1536617.0
1071559,Mexico,Potatoes,2011,1433239.0
1071560,Mexico,Potatoes,2012,1801618.0
1071561,Mexico,Potatoes,2013,1629938.0
1071562,Mexico,Potatoes,2014,1678833.0
1071563,Mexico,Potatoes,2015,1727346.0
1071564,Mexico,Potatoes,2016,1796814.0
1071565,Mexico,Potatoes,2017,1715499.0
1071566,Mexico,Potatoes,2018,1802592.0
1071567,Mexico,Potatoes,2019,1783896.0
1072564,Mexico,"Rice, paddy",2010,216676.0
1072565,Mexico,"Rice, paddy",2011,173461.0
1072566,Mexico,"Rice, paddy",2012,178787.0
1072567,Mexico,"Rice, paddy",2013,179776.0
1072568,Mexico,"Rice, paddy",2014,232159.0
1072569,Mexico,"Rice, paddy",2015,236018.0
1072570,Mexico,"Rice, paddy",2016,254043.0
1072571,Mexico,"Rice, paddy",2017,265567.0
1072572,Mexico,"Rice, paddy",2018,283763.0
1072573,Mexico,"Rice, paddy",2019,245217.0
1072623,Mexico,"Rice, paddy (rice milled equivalent)",2010,144523.0
1072624,Mexico,"Rice, paddy (rice milled equivalent)",2011,115698.0
1072625,Mexico,"Rice, paddy (rice milled equivalent)",2012,119251.0
1072626,Mexico,"Rice, paddy (rice milled equivalent)",2013,119911.0
1072627,Mexico,"Rice, paddy (rice milled equivalent)",2014,154850.0
1072628,Mexico,"Rice, paddy (rice milled equivalent)",2015,157424.0
1072629,Mexico,"Rice, paddy (rice milled equivalent)",2016,169447.0
1072630,Mexico,"Rice, paddy (rice milled equivalent)",2017,177133.0
1072631,Mexico,"Rice, paddy (rice milled equivalent)",2018,189270.0
1072632,Mexico,"Rice, paddy (rice milled equivalent)",2019,163560.0
1073415,Mexico,Seed cotton,2010,440490.0
1073416,Mexico,Seed cotton,2011,746246.0
1073417,Mexico,Seed cotton,2012,668662.0
1073418,Mexico,Seed cotton,2013,587337.0
1073419,Mexico,Seed cotton,2014,861531.0
1073420,Mexico,Seed cotton,2015,593439.0
1073421,Mexico,Seed cotton,2016,487914.0
1073422,Mexico,Seed cotton,2017,1009103.0
1073423,Mexico,Seed cotton,2018,1162603.0
1073424,Mexico,Seed cotton,2019,916984.0
1074123,Mexico,Soybeans,2010,167665.0
1074124,Mexico,Soybeans,2011,205234.0
1074125,Mexico,Soybeans,2012,247500.0
1074126,Mexico,Soybeans,2013,239248.0
1074127,Mexico,Soybeans,2014,387366.0
1074128,Mexico,Soybeans,2015,341088.0
1074129,Mexico,Soybeans,2016,509114.0
1074130,Mexico,Soybeans,2017,432927.0
1074131,Mexico,Soybeans,2018,324011.0
1074132,Mexico,Soybeans,2019,232680.0
1074829,Mexico,Sugar beet,2010,725.0
1074830,Mexico,Sugar beet,2011,750.0
1074831,Mexico,Sugar beet,2012,720.0
1074832,Mexico,Sugar beet,2013,840.0
1074833,Mexico,Sugar beet,2014,825.0
1074834,Mexico,Sugar beet,2015,834.0
1074835,Mexico,Sugar beet,2016,843.0
1074836,Mexico,Sugar beet,2017,853.0
1074837,Mexico,Sugar beet,2018,874.0
1074838,Mexico,Sugar beet,2019,891.0
1075006,Mexico,Sugar cane,2010,50421620.0
1075007,Mexico,Sugar cane,2011,49735272.0
1075008,Mexico,Sugar cane,2012,50946484.0
1075009,Mexico,Sugar cane,2013,61182076.0
1075010,Mexico,Sugar cane,2014,56672829.0
1075011,Mexico,Sugar cane,2015,55396061.0
1075012,Mexico,Sugar cane,2016,56446821.0
1075013,Mexico,Sugar cane,2017,56954993.0
1075014,Mexico,Sugar cane,2018,56841523.0
1075015,Mexico,Sugar cane,2019,59334059.0
1075684,Mexico,"Tobacco, unmanufactured",2010,6983.0
1075685,Mexico,"Tobacco, unmanufactured",2011,9648.0
1075686,Mexico,"Tobacco, unmanufactured",2012,15235.0
1075687,Mexico,"Tobacco, unmanufactured",2013,15145.0
1075688,Mexico,"Tobacco, unmanufactured",2014,15119.0
1075689,Mexico,"Tobacco, unmanufactured",2015,12999.0
1075690,Mexico,"Tobacco, unmanufactured",2016,15864.0
1075691,Mexico,"Tobacco, unmanufactured",2017,17243.0
1075692,Mexico,"Tobacco, unmanufactured",2018,15181.0
1075693,Mexico,"Tobacco, unmanufactured",2019,16952.0
1076989,Mexico,Watermelons,2010,1036795.0
1076990,Mexico,Watermelons,2011,1002019.0
1076991,Mexico,Watermelons,2012,1033524.0
1076992,Mexico,Watermelons,2013,953244.0
1076993,Mexico,Watermelons,2014,946458.0
1076994,Mexico,Watermelons,2015,1020269.0
1076995,Mexico,Watermelons,2016,1199648.0
1076996,Mexico,Watermelons,2017,1331508.0
1076997,Mexico,Watermelons,2018,1472459.0
1076998,Mexico,Watermelons,2019,1345705.0
1077166,Mexico,Wheat,2010,3676707.0
1077167,Mexico,Wheat,2011,3627511.0
1077168,Mexico,Wheat,2012,3274337.0
1077169,Mexico,Wheat,2013,3357307.0
1077170,Mexico,Wheat,2014,3669814.0
1077171,Mexico,Wheat,2015,3710706.0
1077172,Mexico,Wheat,2016,3862914.0
1077173,Mexico,Wheat,2017,3503521.0
1077174,Mexico,Wheat,2018,2943445.0
1077175,Mexico,Wheat,2019,3244062.0
1377749,Russian Federation,Apples,2010,992000.0
1377750,Russian Federation,Apples,2011,1198000.0
1377751,Russian Federation,Apples,2012,1403000.0
1377752,Russian Federation,Apples,2013,1573000.0
1377753,Russian Federation,Apples,2014,1624000.0
1377754,Russian Federation,Apples,2015,1612700.0
1377755,Russian Federation,Apples,2016,1701100.0
1377756,Russian Federation,Apples,2017,1493600.0
1377757,Russian Federation,Apples,2018,1859400.0
1377758,Russian Federation,Apples,2019,1950800.0
1377833,Russian Federation,Apricots,2010,51000.0
1377834,Russian Federation,Apricots,2011,60000.0
1377835,Russian Federation,Apricots,2012,57000.0
1377836,Russian Federation,Apricots,2013,62000.0
1377837,Russian Federation,Apricots,2014,62000.0
1377838,Russian Federation,Apricots,2015,60000.0
1377839,Russian Federation,Apricots,2016,60700.0
1377840,Russian Federation,Apricots,2017,53300.0
1377841,Russian Federation,Apricots,2018,66300.0
1377842,Russian Federation,Apricots,2019,69600.0
1377917,Russian Federation,Barley,2010,8350023.0
1377918,Russian Federation,Barley,2011,16938002.0
1377919,Russian Federation,Barley,2012,13951676.0
1377920,Russian Federation,Barley,2013,15388704.0
1377921,Russian Federation,Barley,2014,20444258.0
1377922,Russian Federation,Barley,2015,17546155.0
1377923,Russian Federation,Barley,2016,17967161.0
1377924,Russian Federation,Barley,2017,20628955.0
1377925,Russian Federation,Barley,2018,16991907.0
1377926,Russian Federation,Barley,2019,20489088.0
1379102,Russian Federation,Chick peas,2010,
1379103,Russian Federation,Chick peas,2011,
1379104,Russian Federation,Chick peas,2012,
1379105,Russian Federation,Chick peas,2013,
1379106,Russian Federation,Chick peas,2014,
1379107,Russian Federation,Chick peas,2015,
1379108,Russian Federation,Chick peas,2016,319969.0
1379109,Russian Federation,Chick peas,2017,418646.0
1379110,Russian Federation,Chick peas,2018,620400.0
1379111,Russian Federation,Chick peas,2019,506166.0
1379788,Russian Federation,Grapes,2010,324290.0
1379789,Russian Federation,Grapes,2011,412382.0
1379790,Russian Federation,Grapes,2012,266877.0
1379791,Russian Federation,Grapes,2013,439100.0
1379792,Russian Federation,Grapes,2014,528549.0
1379793,Russian Federation,Grapes,2015,475197.0
1379794,Russian Federation,Grapes,2016,601333.0
1379795,Russian Federation,Grapes,2017,580077.0
1379796,Russian Federation,Grapes,2018,627739.0
1379797,Russian Federation,Grapes,2019,677997.0
1379844,Russian Federation,"Hazelnuts, with shell",2010,
1379845,Russian Federation,"Hazelnuts, with shell",2011,
1379846,Russian Federation,"Hazelnuts, with shell",2012,
1379847,Russian Federation,"Hazelnuts, with shell",2013,
1379848,Russian Federation,"Hazelnuts, with shell",2014,
1379849,Russian Federation,"Hazelnuts, with shell",2015,
1379850,Russian Federation,"Hazelnuts, with shell",2016,
1379851,Russian Federation,"Hazelnuts, with shell",2017,
1379852,Russian Federation,"Hazelnuts, with shell",2018,
1379853,Russian Federation,"Hazelnuts, with shell",2019,
1380180,Russian Federation,Lentils,2010,5374.0
1380181,Russian Federation,Lentils,2011,33446.0
1380182,Russian Federation,Lentils,2012,28372.0
1380183,Russian Federation,Lentils,2013,16625.0
1380184,Russian Federation,Lentils,2014,20204.0
1380185,Russian Federation,Lentils,2015,25352.0
1380186,Russian Federation,Lentils,2016,65224.0
1380187,Russian Federation,Lentils,2017,197858.0
1380188,Russian Federation,Lentils,2018,194726.0
1380189,Russian Federation,Lentils,2019,116618.0
1380432,Russian Federation,Maize,2010,3084351.0
1380433,Russian Federation,Maize,2011,6962438.0
1380434,Russian Federation,Maize,2012,8212924.0
1380435,Russian Federation,Maize,2013,11634943.0
1380436,Russian Federation,Maize,2014,11332138.0
